Id,Label
19366,0
19367,0
19368,1
19369,2
19370,0
19371,1
19372,2
19373,2
19374,1
19375,2
19376,1
19377,2
19378,2
19379,1
19380,4
19381,2
19382,3
19383,1
19384,0
19385,0
19386,3
19387,3
19388,3
19389,4
19390,2
19391,4
19392,3
19393,1
19394,1
19395,2
19396,3
19397,1
19398,2
19399,3
19400,0
19401,2
19402,2
19403,4
19404,1
19405,4
19406,2
19407,1
19408,0
19409,0
19410,3
19411,1
19412,1
19413,3
19414,3
19415,2
19416,2
19417,3
19418,1
19419,2
19420,3
19421,0
19422,0
19423,3
19424,0
19425,1
19426,2
19427,4
19428,4
19429,1
19430,4
19431,0
19432,2
19433,3
19434,4
19435,3
19436,1
19437,2
19438,4
19439,3
19440,0
19441,4
19442,3
19443,0
19444,4
19445,4
19446,0
19447,3
19448,2
19449,3
19450,4
19451,1
19452,0
19453,1
19454,1
19455,1
19456,0
19457,1
19458,2
19459,2
19460,3
19461,4
19462,2
19463,1
19464,3
19465,1
19466,0
19467,4
19468,3
19469,3
19470,1
19471,1
19472,3
19473,0
19474,1
19475,3
19476,0
19477,0
19478,1
19479,2
19480,0
19481,2
19482,3
19483,3
19484,0
19485,3
19486,3
19487,3
19488,1
19489,4
19490,1
19491,2
19492,1
19493,4
19494,0
19495,3
19496,2
19497,3
19498,3
19499,1
19500,2
19501,2
19502,2
19503,4
19504,0
19505,2
19506,3
19507,3
19508,0
19509,3
19510,1
19511,2
19512,1
19513,1
19514,2
19515,4
19516,3
19517,3
19518,1
19519,3
19520,2
19521,4
19522,1
19523,2
19524,2
19525,3
19526,4
19527,4
19528,1
19529,2
19530,1
19531,3
19532,0
19533,1
19534,1
19535,1
19536,4
19537,1
19538,1
19539,3
19540,2
19541,2
19542,1
19543,0
19544,1
19545,1
19546,3
19547,1
19548,2
19549,1
19550,3
19551,1
19552,0
19553,1
19554,1
19555,1
19556,0
19557,2
19558,4
19559,1
19560,3
19561,3
19562,1
19563,3
19564,2
19565,2
19566,0
19567,1
19568,1
19569,4
19570,1
19571,3
19572,0
19573,3
19574,2
19575,2
19576,1
19577,2
19578,2
19579,1
19580,1
19581,0
19582,4
19583,2
19584,3
19585,0
19586,0
19587,4
19588,4
19589,1
19590,4
19591,1
19592,4
19593,1
19594,2
19595,3
19596,1
19597,3
19598,2
19599,0
19600,2
19601,3
19602,1
19603,2
19604,2
19605,0
19606,0
19607,4
19608,1
19609,1
19610,3
19611,2
19612,4
19613,0
19614,3
19615,2
19616,3
19617,4
19618,1
19619,3
19620,4
19621,3
19622,1
19623,1
19624,0
19625,3
19626,2
19627,1
19628,3
19629,0
19630,3
19631,3
19632,4
19633,1
19634,4
19635,1
19636,3
19637,1
19638,0
19639,3
19640,1
19641,2
19642,1
19643,0
19644,3
19645,2
19646,0
19647,3
19648,0
19649,3
19650,2
19651,3
19652,4
19653,1
19654,1
19655,0
19656,4
19657,4
19658,3
19659,4
19660,2
19661,1
19662,1
19663,0
19664,0
19665,2
19666,0
19667,2
19668,1
19669,1
19670,4
19671,2
19672,0
19673,3
19674,3
19675,4
19676,3
19677,0
19678,3
19679,2
19680,2
19681,3
19682,1
19683,1
19684,3
19685,2
19686,4
19687,3
19688,2
19689,3
19690,2
19691,4
19692,0
19693,4
19694,1
19695,1
19696,2
19697,1
19698,4
19699,0
19700,1
19701,3
19702,1
19703,2
19704,3
19705,4
19706,3
19707,0
19708,1
19709,4
19710,2
19711,3
19712,2
19713,2
19714,2
19715,1
19716,1
19717,1
19718,2
19719,4
19720,4
19721,4
19722,3
19723,3
19724,4
19725,1
19726,4
19727,0
19728,3
19729,4
19730,2
19731,4
19732,3
19733,0
19734,1
19735,3
19736,2
19737,0
19738,3
19739,2
19740,4
19741,1
19742,1
19743,4
19744,3
19745,0
19746,4
19747,2
19748,0
19749,0
19750,2
19751,1
19752,3
19753,3
19754,1
19755,1
19756,4
19757,4
19758,1
19759,3
19760,0
19761,2
19762,4
19763,2
19764,4
19765,4
19766,3
19767,1
19768,0
19769,2
19770,1
19771,3
19772,3
19773,4
19774,3
19775,1
19776,4
19777,2
19778,0
19779,2
19780,3
19781,3
19782,3
19783,3
19784,1
19785,1
19786,4
19787,3
19788,1
19789,3
19790,2
19791,1
19792,1
19793,3
19794,1
19795,1
19796,4
19797,3
19798,1
19799,3
19800,1
19801,3
19802,4
19803,0
19804,0
19805,3
19806,1
19807,1
19808,4
19809,3
19810,1
19811,3
19812,3
19813,4
19814,2
19815,0
19816,1
19817,1
19818,2
19819,1
19820,3
19821,2
19822,2
19823,4
19824,2
19825,1
19826,2
19827,2
19828,3
19829,2
19830,1
19831,1
19832,3
19833,3
19834,3
19835,1
19836,1
19837,3
19838,2
19839,1
19840,0
19841,2
19842,3
19843,3
19844,4
19845,4
19846,1
19847,1
19848,1
19849,1
19850,1
19851,3
19852,0
19853,3
19854,0
19855,3
19856,2
19857,4
19858,1
19859,1
19860,1
19861,3
19862,1
19863,0
19864,3
19865,4
19866,1
19867,1
19868,4
19869,0
19870,0
19871,2
19872,3
19873,2
19874,1
19875,3
19876,0
19877,0
19878,0
19879,0
19880,4
19881,2
19882,1
19883,2
19884,1
19885,2
19886,0
19887,4
19888,4
19889,4
19890,3
19891,2
19892,3
19893,1
19894,3
19895,0
19896,2
19897,0
19898,3
19899,2
19900,1
19901,2
19902,1
19903,2
19904,2
19905,4
19906,0
19907,4
19908,3
19909,1
19910,4
19911,4
19912,2
19913,4
19914,0
19915,1
19916,4
19917,3
19918,4
19919,1
19920,3
19921,1
19922,2
19923,1
19924,2
19925,2
19926,4
19927,3
19928,3
19929,3
19930,2
19931,4
19932,3
19933,3
19934,4
19935,3
19936,2
19937,4
19938,2
19939,2
19940,4
19941,2
19942,1
19943,0
19944,1
19945,4
19946,0
19947,4
19948,2
19949,3
19950,1
19951,1
19952,3
19953,4
19954,0
19955,1
19956,3
19957,1
19958,0
19959,4
19960,2
19961,0
19962,1
19963,2
19964,2
19965,0
19966,3
19967,3
19968,2
19969,2
19970,4
19971,4
19972,2
19973,2
19974,3
19975,3
19976,4
19977,1
19978,2
19979,3
19980,3
19981,4
19982,3
19983,0
19984,1
19985,1
19986,2
19987,2
19988,3
19989,1
19990,4
19991,1
19992,3
19993,1
19994,0
19995,3
19996,1
19997,3
19998,4
19999,2
20000,3
20001,2
20002,1
20003,1
20004,0
20005,4
20006,3
20007,1
20008,1
20009,1
20010,4
20011,0
20012,1
20013,1
20014,4
20015,4
20016,1
20017,2
20018,2
20019,2
20020,0
20021,3
20022,3
20023,2
20024,2
20025,1
20026,1
20027,4
20028,3
20029,2
20030,4
20031,3
20032,1
20033,3
20034,3
20035,2
20036,4
20037,2
20038,4
20039,2
20040,4
20041,2
20042,1
20043,2
20044,3
20045,2
20046,1
20047,3
20048,1
20049,4
20050,2
20051,0
20052,0
20053,1
20054,4
20055,0
20056,3
20057,4
20058,3
20059,2
20060,3
20061,1
20062,3
20063,1
20064,3
20065,0
20066,3
20067,1
20068,2
20069,0
20070,3
20071,0
20072,1
20073,0
20074,2
20075,1
20076,3
20077,2
20078,1
20079,2
20080,2
20081,3
20082,1
20083,3
20084,3
20085,3
20086,2
20087,3
20088,1
20089,2
20090,0
20091,1
20092,2
20093,1
20094,3
20095,4
20096,1
20097,0
20098,1
20099,4
20100,0
20101,1
20102,4
20103,1
20104,3
20105,0
20106,1
20107,3
20108,4
20109,0
20110,0
20111,3
20112,2
20113,3
20114,3
20115,4
20116,4
20117,1
20118,0
20119,1
20120,2
20121,1
20122,1
20123,4
20124,2
20125,0
20126,3
20127,1
20128,2
20129,4
20130,2
20131,0
20132,1
20133,0
20134,1
20135,2
20136,4
20137,3
20138,1
20139,3
20140,2
20141,0
20142,0
20143,3
20144,2
20145,2
20146,3
20147,3
20148,3
20149,1
20150,4
20151,2
20152,4
20153,3
20154,2
20155,1
20156,3
20157,2
20158,1
20159,2
20160,3
20161,1
20162,3
20163,2
20164,1
20165,2
20166,0
20167,3
20168,4
20169,0
20170,2
20171,3
20172,3
20173,2
20174,1
20175,3
20176,1
20177,0
20178,2
20179,3
20180,2
20181,0
20182,3
20183,3
20184,1
20185,2
20186,1
20187,3
20188,3
20189,3
20190,3
20191,2
20192,4
20193,1
20194,3
20195,1
20196,3
20197,0
20198,2
20199,3
20200,4
20201,3
20202,3
20203,0
20204,0
20205,0
20206,4
20207,4
20208,0
20209,3
20210,1
20211,3
20212,4
20213,4
20214,3
20215,2
20216,0
20217,2
20218,1
20219,3
20220,2
20221,2
20222,3
20223,1
20224,3
20225,4
20226,1
20227,0
20228,4
20229,1
20230,0
20231,3
20232,3
20233,1
20234,2
20235,2
20236,2
20237,3
20238,3
20239,1
20240,0
20241,3
20242,4
20243,4
20244,1
20245,2
20246,4
20247,4
20248,0
20249,1
20250,0
20251,3
20252,2
20253,2
20254,0
20255,2
20256,2
20257,3
20258,0
20259,3
20260,1
20261,4
20262,3
20263,3
20264,2
20265,3
20266,0
20267,4
20268,1
20269,3
20270,0
20271,1
20272,4
20273,3
20274,4
20275,0
20276,4
20277,3
20278,0
20279,4
20280,0
20281,1
20282,0
20283,1
20284,3
20285,0
20286,4
20287,4
20288,0
20289,0
20290,2
20291,4
20292,0
20293,0
20294,0
20295,3
20296,1
20297,0
20298,1
20299,1
20300,0
20301,1
20302,0
20303,0
20304,2
20305,4
20306,2
20307,3
20308,1
20309,1
20310,3
20311,2
20312,2
20313,4
20314,2
20315,3
20316,1
20317,3
20318,3
20319,4
20320,1
20321,3
20322,1
20323,2
20324,4
20325,3
20326,3
20327,3
20328,1
20329,4
20330,2
20331,3
20332,3
20333,1
20334,4
20335,2
20336,2
20337,4
20338,3
20339,4
20340,4
20341,4
20342,1
20343,3
20344,0
20345,4
20346,1
20347,4
20348,1
20349,0
20350,4
20351,1
20352,1
20353,4
20354,3
20355,1
20356,2
20357,2
20358,1
20359,2
20360,3
20361,4
20362,1
20363,1
20364,2
20365,3
20366,2
20367,4
20368,3
20369,0
20370,2
20371,2
20372,1
20373,2
20374,0
20375,4
20376,0
20377,2
20378,3
20379,2
20380,3
20381,4
20382,3
20383,0
20384,4
20385,0
20386,2
20387,3
20388,0
20389,2
20390,4
20391,2
20392,2
20393,4
20394,1
20395,2
20396,1
20397,1
20398,1
20399,4
20400,4
20401,4
20402,2
20403,1
20404,1
20405,0
20406,2
20407,4
20408,3
20409,3
20410,1
20411,3
20412,1
20413,2
20414,1
20415,3
20416,2
20417,3
20418,3
20419,3
20420,3
20421,3
20422,4
20423,1
20424,4
20425,0
20426,2
20427,1
20428,1
20429,3
20430,1
20431,2
20432,2
20433,0
20434,3
20435,1
20436,3
20437,4
20438,3
20439,4
20440,2
20441,3
20442,1
20443,3
20444,2
20445,1
20446,2
20447,3
20448,4
20449,1
20450,4
20451,3
20452,3
20453,3
20454,2
20455,1
20456,1
20457,0
20458,2
20459,2
20460,4
20461,0
20462,1
20463,1
20464,2
20465,1
20466,2
20467,3
20468,1
20469,4
20470,1
20471,1
20472,1
20473,2
20474,4
20475,3
20476,1
20477,3
20478,1
20479,2
20480,2
20481,4
20482,2
20483,2
20484,2
20485,3
20486,1
20487,1
20488,3
20489,4
20490,1
20491,1
20492,0
20493,0
20494,2
20495,4
20496,2
20497,0
20498,3
20499,2
20500,1
20501,4
20502,4
20503,1
20504,4
20505,2
20506,2
20507,2
20508,3
20509,0
20510,0
20511,0
20512,3
20513,3
20514,3
20515,2
20516,4
20517,4
20518,3
20519,2
20520,4
20521,2
20522,1
20523,1
20524,2
20525,1
20526,3
20527,1
20528,4
20529,1
20530,1
20531,3
20532,3
20533,4
20534,0
20535,3
20536,4
20537,2
20538,3
20539,4
20540,4
20541,3
20542,1
20543,4
20544,3
20545,1
20546,2
20547,1
20548,2
20549,4
20550,3
20551,3
20552,1
20553,3
20554,1
20555,2
20556,1
20557,3
20558,4
20559,3
20560,4
20561,2
20562,2
20563,3
20564,4
20565,1
20566,3
20567,3
20568,1
20569,4
20570,0
20571,1
20572,3
20573,0
20574,1
20575,1
20576,3
20577,3
20578,0
20579,1
20580,3
20581,0
20582,0
20583,3
20584,4
20585,3
20586,1
20587,1
20588,0
20589,2
20590,3
20591,1
20592,1
20593,3
20594,3
20595,2
20596,0
20597,0
20598,4
20599,1
20600,4
20601,4
20602,3
20603,1
20604,3
20605,3
20606,4
20607,1
20608,3
20609,2
20610,1
20611,3
20612,4
20613,4
20614,3
20615,4
20616,3
20617,2
20618,1
20619,3
20620,4
20621,2
20622,2
20623,3
20624,4
20625,4
20626,3
20627,0
20628,1
20629,0
20630,2
20631,4
20632,4
20633,2
20634,3
20635,1
20636,1
20637,2
20638,3
20639,1
20640,3
20641,3
20642,3
20643,0
20644,4
20645,0
20646,3
20647,4
20648,0
20649,3
20650,3
20651,4
20652,2
20653,2
20654,4
20655,3
20656,3
20657,1
20658,1
20659,2
20660,0
20661,4
20662,1
20663,0
20664,0
20665,3
20666,2
20667,1
20668,2
20669,3
20670,3
20671,3
20672,1
20673,4
20674,2
20675,3
20676,3
20677,2
20678,4
20679,2
20680,0
20681,1
20682,0
20683,1
20684,2
20685,2
20686,2
20687,0
20688,4
20689,3
20690,3
20691,3
20692,1
20693,0
20694,2
20695,2
20696,4
20697,0
20698,4
20699,2
20700,3
20701,3
20702,1
20703,4
20704,2
20705,3
20706,3
20707,3
20708,2
20709,1
20710,4
20711,3
20712,1
20713,4
20714,3
20715,2
20716,3
20717,3
20718,0
20719,4
20720,4
20721,3
20722,3
20723,3
20724,4
20725,1
20726,4
20727,1
20728,2
20729,0
20730,3
20731,1
20732,1
20733,1
20734,2
20735,4
20736,4
20737,3
20738,4
20739,4
20740,2
20741,3
20742,2
20743,3
20744,2
20745,2
20746,2
20747,1
20748,0
20749,1
20750,2
20751,3
20752,2
20753,3
20754,1
20755,1
20756,1
20757,3
20758,4
20759,1
20760,1
20761,2
20762,1
20763,2
20764,2
20765,4
20766,2
20767,2
20768,1
20769,3
20770,4
20771,3
20772,0
20773,0
20774,2
20775,1
20776,2
20777,2
20778,1
20779,0
20780,1
20781,1
20782,3
20783,1
20784,2
20785,4
20786,4
20787,2
20788,4
20789,3
20790,4
20791,3
20792,4
20793,2
20794,2
20795,1
20796,3
20797,3
20798,1
20799,4
20800,0
20801,2
20802,4
20803,2
20804,1
20805,0
20806,1
20807,0
20808,4
20809,1
20810,1
20811,0
20812,0
20813,4
20814,3
20815,1
20816,1
20817,1
20818,2
20819,2
20820,2
20821,0
20822,4
20823,4
20824,3
20825,1
20826,1
20827,1
20828,1
20829,4
20830,4
20831,3
20832,2
20833,4
20834,2
20835,1
20836,4
20837,1
20838,3
20839,1
20840,1
20841,1
20842,3
20843,3
20844,2
20845,3
20846,2
20847,2
20848,1
20849,0
20850,1
20851,0
20852,3
20853,3
20854,3
20855,4
20856,1
20857,4
20858,0
20859,4
20860,1
20861,1
20862,3
20863,3
20864,0
20865,2
20866,1
20867,1
20868,3
20869,0
20870,3
20871,0
20872,0
20873,1
20874,4
20875,1
20876,3
20877,0
20878,1
20879,2
20880,2
20881,3
20882,2
20883,1
20884,4
20885,3
20886,1
20887,2
20888,4
20889,3
20890,4
20891,1
20892,3
20893,1
20894,0
20895,1
20896,3
20897,4
20898,3
20899,3
20900,3
20901,3
20902,2
20903,4
20904,4
20905,1
20906,4
20907,2
20908,3
20909,1
20910,3
20911,0
20912,3
20913,1
20914,2
20915,3
20916,2
20917,0
20918,1
20919,1
20920,4
20921,4
20922,4
20923,0
20924,3
20925,4
20926,1
20927,2
20928,2
20929,2
20930,4
20931,1
20932,0
20933,1
20934,1
20935,1
20936,1
20937,1
20938,2
20939,3
20940,2
20941,2
20942,4
20943,0
20944,4
20945,4
20946,1
20947,0
20948,3
20949,1
20950,1
20951,4
20952,3
20953,3
20954,4
20955,2
20956,3
20957,0
20958,4
20959,1
20960,2
20961,2
20962,2
20963,1
20964,0
20965,1
20966,1
20967,4
20968,2
20969,0
20970,2
20971,0
20972,3
20973,1
20974,4
20975,1
20976,3
20977,1
20978,4
20979,1
20980,1
20981,3
20982,4
20983,1
20984,1
20985,1
20986,1
20987,3
20988,0
20989,1
20990,3
20991,4
20992,4
20993,2
20994,4
20995,3
20996,1
20997,1
20998,3
20999,1
21000,4
21001,3
21002,0
21003,3
21004,1
21005,0
21006,4
21007,4
21008,0
21009,1
21010,4
21011,2
21012,3
21013,1
21014,0
21015,4
21016,2
21017,2
21018,1
21019,3
21020,3
21021,0
21022,1
21023,1
21024,1
21025,4
21026,0
21027,1
21028,2
21029,3
21030,2
21031,1
21032,1
21033,3
21034,3
21035,2
21036,0
21037,3
21038,4
21039,1
21040,1
21041,3
21042,3
21043,4
21044,3
21045,2
21046,1
21047,4
21048,3
21049,3
21050,1
21051,3
21052,4
21053,0
21054,4
21055,1
21056,1
21057,0
21058,2
21059,2
21060,0
21061,2
21062,4
21063,0
21064,3
21065,2
21066,1
21067,3
21068,4
21069,0
21070,3
21071,1
21072,3
21073,1
21074,1
21075,1
21076,1
21077,2
21078,0
21079,4
21080,4
21081,4
21082,3
21083,4
21084,3
21085,1
21086,1
21087,0
21088,0
21089,2
21090,0
21091,1
21092,3
21093,1
21094,1
21095,1
21096,1
21097,2
21098,3
21099,3
21100,1
21101,2
21102,1
21103,1
21104,1
21105,1
21106,4
21107,1
21108,1
21109,3
21110,0
21111,3
21112,3
21113,3
21114,0
21115,1
21116,1
21117,4
21118,2
21119,2
21120,4
21121,3
21122,2
21123,1
21124,4
21125,2
21126,1
21127,2
21128,0
21129,1
21130,0
21131,1
21132,1
21133,2
21134,4
21135,4
21136,3
21137,1
21138,0
21139,2
21140,3
21141,3
21142,1
21143,1
21144,3
21145,3
21146,1
21147,1
21148,3
21149,2
21150,3
21151,3
21152,1
21153,4
21154,3
21155,3
21156,2
21157,1
21158,3
21159,1
21160,4
21161,3
21162,4
21163,2
21164,0
21165,2
21166,1
21167,1
21168,1
21169,4
21170,1
21171,2
21172,0
21173,2
21174,4
21175,1
21176,4
21177,3
21178,0
21179,3
21180,1
21181,3
21182,3
21183,3
21184,3
21185,4
21186,2
21187,3
21188,0
21189,1
21190,4
21191,2
21192,3
21193,2
21194,3
21195,1
21196,3
21197,3
21198,2
21199,4
21200,3
21201,4
21202,4
21203,1
21204,4
21205,1
21206,3
21207,1
21208,0
21209,3
21210,1
21211,3
21212,2
21213,3
21214,4
21215,4
21216,3
21217,0
21218,2
21219,1
21220,2
21221,3
21222,1
21223,4
21224,1
21225,3
21226,0
21227,0
21228,0
21229,2
21230,0
21231,3
21232,3
21233,2
21234,0
21235,2
21236,2
21237,1
21238,2
21239,1
21240,4
21241,3
21242,3
21243,1
21244,4
21245,1
21246,3
21247,3
21248,2
21249,4
21250,3
21251,3
21252,2
21253,3
21254,3
21255,3
21256,3
21257,2
21258,1
21259,3
21260,3
21261,0
21262,1
21263,1
21264,0
21265,0
21266,3
21267,3
21268,3
21269,1
21270,1
21271,4
21272,0
21273,3
21274,4
21275,1
21276,4
21277,2
21278,4
21279,1
21280,1
21281,2
21282,4
21283,3
21284,3
21285,3
21286,3
21287,3
21288,3
21289,1
21290,3
21291,2
21292,0
21293,1
21294,0
21295,2
21296,4
21297,4
21298,3
21299,2
21300,3
21301,1
21302,3
21303,1
21304,3
21305,2
21306,3
21307,3
21308,2
21309,1
21310,4
21311,2
21312,2
21313,3
21314,4
21315,1
21316,2
21317,0
21318,3
21319,2
21320,3
21321,1
21322,1
21323,1
21324,1
21325,3
21326,0
21327,2
21328,4
21329,2
21330,0
21331,3
21332,3
21333,4
21334,3
21335,4
21336,4
21337,4
21338,1
21339,1
21340,2
21341,3
21342,0
21343,0
21344,3
21345,3
21346,1
21347,4
21348,3
21349,4
21350,1
21351,0
21352,0
21353,4
21354,0
21355,3
21356,2
21357,0
21358,4
21359,2
21360,2
21361,3
21362,4
21363,2
21364,1
21365,3
21366,0
21367,4
21368,2
21369,4
21370,2
21371,1
21372,3
21373,1
21374,0
21375,2
21376,4
21377,1
21378,1
21379,0
21380,2
21381,3
21382,1
21383,0
21384,4
21385,3
21386,3
21387,3
21388,4
21389,3
21390,2
21391,4
21392,0
21393,0
21394,0
21395,1
21396,3
21397,3
21398,3
21399,3
21400,3
21401,4
21402,3
21403,2
21404,0
21405,3
21406,4
21407,3
21408,3
21409,1
21410,1
21411,1
21412,1
21413,3
21414,1
21415,2
21416,2
21417,1
21418,1
21419,4
21420,1
21421,2
21422,0
21423,3
21424,3
21425,1
21426,0
21427,2
21428,4
21429,2
21430,4
21431,1
21432,3
21433,4
21434,2
21435,1
21436,1
21437,2
21438,4
21439,3
21440,1
21441,4
21442,3
21443,2
21444,2
21445,4
21446,1
21447,1
21448,3
21449,3
21450,2
21451,4
21452,2
21453,3
21454,4
21455,0
21456,1
21457,0
21458,4
21459,2
21460,0
21461,3
21462,3
21463,2
21464,3
21465,3
21466,1
21467,4
21468,4
21469,3
21470,2
21471,1
21472,4
21473,4
21474,1
21475,0
21476,3
21477,3
21478,3
21479,2
21480,3
21481,2
21482,0
21483,3
21484,4
21485,0
21486,3
21487,0
21488,3
21489,4
21490,2
21491,1
21492,4
21493,4
21494,3
21495,2
21496,3
21497,1
21498,1
21499,1
21500,4
21501,4
21502,1
21503,3
21504,2
21505,1
21506,4
21507,1
21508,3
21509,3
21510,3
21511,1
21512,3
21513,3
21514,3
21515,3
21516,1
21517,4
21518,0
21519,4
21520,1
21521,3
21522,2
21523,3
21524,2
21525,1
21526,1
21527,0
21528,2
21529,4
21530,4
21531,1
21532,3
21533,0
21534,1
21535,0
21536,0
21537,2
21538,2
21539,3
21540,2
21541,3
21542,3
21543,3
21544,2
21545,3
21546,1
21547,2
21548,1
21549,0
21550,2
21551,2
21552,3
21553,0
21554,4
21555,1
21556,3
21557,2
21558,1
21559,3
21560,1
21561,3
21562,2
21563,1
21564,1
21565,1
21566,3
21567,0
21568,3
21569,2
21570,2
21571,2
21572,3
21573,1
21574,1
21575,3
21576,0
21577,3
21578,4
21579,4
21580,0
21581,3
21582,4
21583,3
21584,1
21585,4
21586,3
21587,0
21588,2
21589,3
21590,1
21591,3
21592,3
21593,1
21594,3
21595,2
21596,4
21597,3
21598,3
21599,2
21600,2
21601,2
21602,1
21603,4
21604,2
21605,2
21606,3
21607,3
21608,2
21609,4
21610,1
21611,4
21612,1
21613,3
21614,1
21615,1
21616,3
21617,2
21618,3
21619,1
21620,1
21621,0
21622,2
21623,1
21624,1
21625,1
21626,3
21627,1
21628,3
21629,2
21630,1
21631,4
21632,2
21633,3
21634,2
21635,2
21636,1
21637,1
21638,1
21639,1
21640,3
21641,3
21642,2
21643,0
21644,1
21645,2
21646,3
21647,0
21648,4
21649,3
21650,3
21651,0
21652,1
21653,1
21654,4
21655,3
21656,2
21657,4
21658,3
21659,2
21660,2
21661,0
21662,3
21663,2
21664,1
21665,0
21666,3
21667,3
21668,0
21669,2
21670,3
21671,3
21672,2
21673,4
21674,3
21675,4
21676,2
21677,3
21678,3
21679,1
21680,1
21681,4
21682,1
21683,3
21684,4
21685,1
21686,4
21687,4
21688,1
21689,3
21690,1
21691,2
21692,1
21693,1
21694,2
21695,1
21696,2
21697,1
21698,2
21699,1
21700,1
21701,3
21702,0
21703,3
21704,1
21705,3
21706,2
21707,2
21708,0
21709,2
21710,2
21711,4
21712,3
21713,4
21714,1
21715,4
21716,3
21717,3
21718,3
21719,0
21720,4
21721,2
21722,0
21723,4
21724,0
21725,2
21726,0
21727,3
21728,4
21729,0
21730,4
21731,2
21732,4
21733,4
21734,2
21735,2
21736,0
21737,0
21738,2
21739,3
21740,4
21741,0
21742,4
21743,4
21744,4
21745,3
21746,2
21747,3
21748,1
21749,0
21750,0
21751,2
21752,1
21753,1
21754,1
21755,4
21756,2
21757,3
21758,1
21759,2
21760,3
21761,1
21762,4
21763,2
21764,3
21765,0
21766,0
21767,3
21768,4
21769,2
21770,1
21771,2
21772,1
21773,1
21774,4
21775,4
21776,3
21777,1
21778,3
21779,1
21780,1
21781,2
21782,2
21783,1
21784,1
21785,3
21786,3
21787,2
21788,4
21789,2
21790,3
21791,4
21792,0
21793,3
21794,1
21795,0
21796,1
21797,1
21798,1
21799,2
21800,2
21801,3
21802,4
21803,0
21804,1
21805,1
21806,4
21807,1
21808,2
21809,3
21810,3
21811,3
21812,3
21813,3
21814,2
21815,1
21816,1
21817,4
21818,2
21819,1
21820,1
21821,2
21822,2
21823,4
21824,3
21825,1
21826,4
21827,3
21828,1
21829,4
21830,2
21831,3
21832,2
21833,1
21834,3
21835,2
21836,0
21837,2
21838,1
21839,2
21840,0
21841,3
21842,1
21843,1
21844,3
21845,4
21846,3
21847,2
21848,4
21849,1
21850,1
21851,3
21852,1
21853,4
21854,4
21855,2
21856,1
21857,1
21858,3
21859,2
21860,0
21861,1
21862,3
21863,3
21864,2
21865,0
21866,2
21867,2
21868,0
21869,0
21870,2
21871,0
21872,3
21873,3
21874,1
21875,3
21876,2
21877,3
21878,0
21879,0
21880,2
21881,1
21882,2
21883,4
21884,4
21885,4
21886,1
21887,1
21888,1
21889,3
21890,2
21891,1
21892,4
21893,3
21894,1
21895,3
21896,0
21897,4
21898,1
21899,3
21900,0
21901,1
21902,2
21903,1
21904,2
21905,4
21906,0
21907,2
21908,1
21909,1
21910,0
21911,0
21912,3
21913,2
21914,4
21915,4
21916,1
21917,0
21918,1
21919,3
21920,3
21921,4
21922,3
21923,4
21924,3
21925,1
21926,2
21927,3
21928,2
21929,4
21930,4
21931,2
21932,2
21933,0
21934,0
21935,2
21936,2
21937,4
21938,2
21939,0
21940,1
21941,4
21942,0
21943,4
21944,4
21945,3
21946,1
21947,1
21948,1
21949,4
21950,3
21951,3
21952,4
21953,2
21954,0
21955,1
21956,2
21957,0
21958,1
21959,0
21960,0
21961,4
21962,1
21963,4
21964,0
21965,2
21966,0
21967,1
21968,2
21969,1
21970,1
21971,0
21972,2
21973,3
21974,2
21975,3
21976,3
21977,3
21978,1
21979,3
21980,1
21981,1
21982,4
21983,1
21984,4
21985,2
21986,2
21987,3
21988,4
21989,1
21990,3
21991,3
21992,2
21993,1
21994,3
21995,3
21996,1
21997,0
21998,4
21999,4
22000,4
22001,3
22002,1
22003,3
22004,0
22005,0
22006,4
22007,4
22008,2
22009,4
22010,4
22011,4
22012,2
22013,3
22014,3
22015,0
22016,3
22017,4
22018,1
22019,3
22020,3
22021,3
22022,2
22023,0
22024,2
22025,4
22026,1
22027,3
22028,3
22029,2
22030,0
22031,1
22032,3
22033,0
22034,3
22035,1
22036,2
22037,4
22038,3
22039,3
22040,0
22041,4
22042,2
22043,1
22044,1
22045,3
22046,0
22047,3
22048,4
22049,1
22050,1
22051,0
22052,3
22053,3
22054,4
22055,3
22056,1
22057,2
22058,1
22059,4
22060,3
22061,3
22062,3
22063,1
22064,2
22065,3
22066,1
22067,3
22068,0
22069,3
22070,0
22071,3
22072,2
22073,2
22074,3
22075,1
22076,4
22077,4
22078,4
22079,4
22080,3
22081,1
22082,2
22083,2
22084,4
22085,2
22086,2
22087,3
22088,0
22089,3
22090,2
22091,3
22092,2
22093,1
22094,4
22095,3
22096,3
22097,3
22098,1
22099,0
22100,4
22101,1
22102,4
22103,1
22104,3
22105,2
22106,3
22107,3
22108,3
22109,2
22110,1
22111,0
22112,0
22113,3
22114,2
22115,1
22116,3
22117,3
22118,3
22119,2
22120,1
22121,1
22122,1
22123,1
22124,2
22125,4
22126,1
22127,1
22128,3
22129,2
22130,3
22131,2
22132,4
22133,4
22134,1
22135,1
22136,4
22137,1
22138,0
22139,3
22140,1
22141,0
22142,4
22143,1
22144,1
22145,2
22146,3
22147,1
22148,1
22149,1
22150,1
22151,4
22152,3
22153,4
22154,0
22155,4
22156,1
22157,0
22158,3
22159,2
22160,3
22161,2
22162,3
22163,4
