Id,Sentiment
14619,Positive
14620,Extremely Negative
14621,Extremely Positive
14622,Positive
14623,Neutral
14624,Extremely Negative
14625,Extremely Negative
14626,Neutral
14627,Extremely Negative
14628,Negative
14629,Extremely Positive
14630,Positive
14631,Positive
14632,Positive
14633,Neutral
14634,Extremely Negative
14635,Neutral
14636,Neutral
14637,Negative
14638,Positive
14639,Positive
14640,Extremely Positive
14641,Extremely Positive
14642,Neutral
14643,Positive
14644,Neutral
14645,Neutral
14646,Negative
14647,Neutral
14648,Neutral
14649,Positive
14650,Negative
14651,Neutral
14652,Positive
14653,Extremely Negative
14654,Positive
14655,Negative
14656,Positive
14657,Negative
14658,Positive
14659,Positive
14660,Extremely Negative
14661,Extremely Negative
14662,Negative
14663,Extremely Negative
14664,Extremely Positive
14665,Negative
14666,Neutral
14667,Extremely Negative
14668,Positive
14669,Neutral
14670,Positive
14671,Extremely Positive
14672,Positive
14673,Extremely Positive
14674,Extremely Positive
14675,Positive
14676,Neutral
14677,Positive
14678,Positive
14679,Negative
14680,Neutral
14681,Positive
14682,Neutral
14683,Extremely Negative
14684,Extremely Positive
14685,Positive
14686,Extremely Negative
14687,Neutral
14688,Neutral
14689,Positive
14690,Negative
14691,Extremely Negative
14692,Neutral
14693,Positive
14694,Extremely Positive
14695,Negative
14696,Extremely Negative
14697,Extremely Positive
14698,Extremely Positive
14699,Extremely Positive
14700,Extremely Negative
14701,Neutral
14702,Extremely Positive
14703,Neutral
14704,Extremely Positive
14705,Positive
14706,Neutral
14707,Positive
14708,Negative
14709,Positive
14710,Neutral
14711,Extremely Positive
14712,Negative
14713,Positive
14714,Positive
14715,Negative
14716,Neutral
14717,Extremely Positive
14718,Neutral
14719,Positive
14720,Negative
14721,Neutral
14722,Positive
14723,Negative
14724,Extremely Positive
14725,Extremely Negative
14726,Extremely Negative
14727,Positive
14728,Positive
14729,Extremely Positive
14730,Positive
14731,Negative
14732,Negative
14733,Negative
14734,Neutral
14735,Neutral
14736,Neutral
14737,Negative
14738,Negative
14739,Negative
14740,Negative
14741,Extremely Negative
14742,Positive
14743,Extremely Negative
14744,Negative
14745,Extremely Negative
14746,Neutral
14747,Positive
14748,Positive
14749,Negative
14750,Negative
14751,Positive
14752,Negative
14753,Neutral
14754,Extremely Positive
14755,Negative
14756,Extremely Negative
14757,Negative
14758,Extremely Positive
14759,Extremely Positive
14760,Positive
14761,Positive
14762,Extremely Positive
14763,Positive
14764,Negative
14765,Negative
14766,Negative
14767,Negative
14768,Extremely Positive
14769,Positive
14770,Extremely Negative
14771,Positive
14772,Negative
14773,Neutral
14774,Extremely Positive
14775,Negative
14776,Positive
14777,Extremely Negative
14778,Negative
14779,Extremely Negative
14780,Extremely Positive
14781,Extremely Negative
14782,Negative
14783,Extremely Positive
14784,Negative
14785,Positive
14786,Positive
14787,Negative
14788,Neutral
14789,Negative
14790,Negative
14791,Neutral
14792,Positive
14793,Positive
14794,Positive
14795,Negative
14796,Extremely Positive
14797,Positive
14798,Positive
14799,Positive
14800,Extremely Positive
14801,Positive
14802,Extremely Positive
14803,Neutral
14804,Neutral
14805,Neutral
14806,Negative
14807,Negative
14808,Positive
14809,Extremely Negative
14810,Neutral
14811,Negative
14812,Positive
14813,Positive
14814,Extremely Negative
14815,Positive
14816,Extremely Positive
14817,Extremely Positive
14818,Neutral
14819,Positive
14820,Positive
14821,Neutral
14822,Extremely Positive
14823,Extremely Negative
14824,Extremely Positive
14825,Negative
14826,Positive
14827,Neutral
14828,Negative
14829,Extremely Negative
14830,Neutral
14831,Extremely Negative
14832,Negative
14833,Positive
14834,Extremely Positive
14835,Neutral
14836,Neutral
14837,Neutral
14838,Neutral
14839,Negative
14840,Extremely Positive
14841,Extremely Positive
14842,Neutral
14843,Positive
14844,Negative
14845,Positive
14846,Extremely Positive
14847,Negative
14848,Negative
14849,Neutral
14850,Positive
14851,Negative
14852,Neutral
14853,Neutral
14854,Negative
14855,Neutral
14856,Extremely Positive
14857,Extremely Positive
14858,Extremely Positive
14859,Extremely Positive
14860,Negative
14861,Negative
14862,Negative
14863,Extremely Negative
14864,Extremely Negative
14865,Extremely Negative
14866,Positive
14867,Negative
14868,Negative
14869,Positive
14870,Negative
14871,Positive
14872,Positive
14873,Positive
14874,Positive
14875,Negative
14876,Positive
14877,Positive
14878,Neutral
14879,Negative
14880,Neutral
14881,Extremely Positive
14882,Neutral
14883,Extremely Positive
14884,Extremely Negative
14885,Extremely Negative
14886,Neutral
14887,Positive
14888,Negative
14889,Neutral
14890,Positive
14891,Positive
14892,Negative
14893,Neutral
14894,Negative
14895,Negative
14896,Negative
14897,Positive
14898,Positive
14899,Positive
14900,Negative
14901,Positive
14902,Negative
14903,Extremely Positive
14904,Extremely Negative
14905,Extremely Negative
14906,Extremely Negative
14907,Negative
14908,Positive
14909,Negative
14910,Negative
14911,Positive
14912,Extremely Positive
14913,Positive
14914,Negative
14915,Positive
14916,Extremely Positive
14917,Positive
14918,Negative
14919,Extremely Positive
14920,Extremely Negative
14921,Extremely Positive
14922,Extremely Negative
14923,Negative
14924,Negative
14925,Negative
14926,Neutral
14927,Extremely Positive
14928,Negative
14929,Positive
14930,Positive
14931,Extremely Negative
14932,Negative
14933,Negative
14934,Extremely Negative
14935,Extremely Positive
14936,Extremely Negative
14937,Negative
14938,Neutral
14939,Negative
14940,Positive
14941,Extremely Positive
14942,Extremely Positive
14943,Extremely Negative
14944,Positive
14945,Positive
14946,Extremely Negative
14947,Extremely Positive
14948,Extremely Negative
14949,Positive
14950,Extremely Positive
14951,Negative
14952,Positive
14953,Neutral
14954,Extremely Positive
14955,Negative
14956,Extremely Negative
14957,Extremely Negative
14958,Neutral
14959,Negative
14960,Positive
14961,Positive
14962,Negative
14963,Extremely Positive
14964,Extremely Negative
14965,Negative
14966,Negative
14967,Extremely Positive
14968,Negative
14969,Positive
14970,Extremely Negative
14971,Negative
14972,Positive
14973,Positive
14974,Extremely Positive
14975,Neutral
14976,Extremely Positive
14977,Extremely Positive
14978,Extremely Negative
14979,Negative
14980,Negative
14981,Extremely Positive
14982,Positive
14983,Neutral
14984,Negative
14985,Extremely Negative
14986,Positive
14987,Positive
14988,Extremely Positive
14989,Negative
14990,Extremely Negative
14991,Positive
14992,Positive
14993,Negative
14994,Positive
14995,Neutral
14996,Positive
14997,Negative
14998,Neutral
14999,Positive
15000,Neutral
15001,Negative
15002,Negative
15003,Negative
15004,Negative
15005,Neutral
15006,Positive
15007,Positive
15008,Extremely Negative
15009,Extremely Negative
15010,Negative
15011,Negative
15012,Negative
15013,Neutral
15014,Positive
15015,Positive
15016,Positive
15017,Positive
15018,Negative
15019,Extremely Positive
15020,Neutral
15021,Negative
15022,Extremely Negative
15023,Positive
15024,Negative
15025,Extremely Negative
15026,Positive
15027,Extremely Positive
15028,Negative
15029,Positive
15030,Extremely Negative
15031,Neutral
15032,Positive
15033,Extremely Negative
15034,Neutral
15035,Extremely Negative
15036,Positive
15037,Extremely Positive
15038,Negative
15039,Neutral
15040,Negative
15041,Extremely Positive
15042,Extremely Positive
15043,Negative
15044,Extremely Negative
15045,Negative
15046,Neutral
15047,Positive
15048,Extremely Positive
15049,Neutral
15050,Extremely Positive
15051,Positive
15052,Extremely Positive
15053,Neutral
15054,Extremely Negative
15055,Extremely Positive
15056,Neutral
15057,Neutral
15058,Negative
15059,Positive
15060,Negative
15061,Positive
15062,Extremely Positive
15063,Extremely Positive
15064,Neutral
15065,Neutral
15066,Positive
15067,Extremely Positive
15068,Negative
15069,Negative
15070,Positive
15071,Negative
15072,Neutral
15073,Neutral
15074,Neutral
15075,Neutral
15076,Neutral
15077,Extremely Negative
15078,Negative
15079,Extremely Positive
15080,Extremely Negative
15081,Negative
15082,Neutral
15083,Extremely Positive
15084,Positive
15085,Extremely Negative
15086,Negative
15087,Positive
15088,Positive
15089,Extremely Negative
15090,Positive
15091,Neutral
15092,Positive
15093,Negative
15094,Negative
15095,Positive
15096,Positive
15097,Extremely Negative
15098,Positive
15099,Extremely Positive
15100,Positive
15101,Negative
15102,Neutral
15103,Extremely Negative
15104,Positive
15105,Negative
15106,Positive
15107,Positive
15108,Positive
15109,Negative
15110,Extremely Negative
15111,Neutral
15112,Extremely Negative
15113,Negative
15114,Negative
15115,Positive
15116,Neutral
15117,Neutral
15118,Positive
15119,Positive
15120,Neutral
15121,Positive
15122,Positive
15123,Negative
15124,Neutral
15125,Extremely Positive
15126,Neutral
15127,Extremely Negative
15128,Positive
15129,Extremely Negative
15130,Negative
15131,Extremely Positive
15132,Negative
15133,Negative
15134,Neutral
15135,Negative
15136,Positive
15137,Extremely Positive
15138,Positive
15139,Neutral
15140,Positive
15141,Positive
15142,Negative
15143,Extremely Negative
15144,Negative
15145,Positive
15146,Neutral
15147,Positive
15148,Positive
15149,Negative
15150,Extremely Negative
15151,Extremely Negative
15152,Negative
15153,Positive
15154,Positive
15155,Positive
15156,Extremely Negative
15157,Negative
15158,Positive
15159,Negative
15160,Neutral
15161,Neutral
15162,Extremely Negative
15163,Neutral
15164,Neutral
15165,Extremely Positive
15166,Negative
15167,Extremely Negative
15168,Neutral
15169,Neutral
15170,Positive
15171,Extremely Negative
15172,Positive
15173,Extremely Positive
15174,Neutral
15175,Neutral
15176,Negative
15177,Extremely Positive
15178,Extremely Positive
15179,Extremely Negative
15180,Extremely Negative
15181,Extremely Positive
15182,Extremely Positive
15183,Negative
15184,Positive
15185,Positive
15186,Extremely Positive
15187,Positive
15188,Negative
15189,Extremely Negative
15190,Positive
15191,Negative
15192,Extremely Positive
15193,Neutral
15194,Negative
15195,Negative
15196,Extremely Negative
15197,Negative
15198,Positive
15199,Positive
15200,Neutral
15201,Negative
15202,Negative
15203,Positive
15204,Positive
15205,Extremely Negative
15206,Neutral
15207,Extremely Positive
15208,Positive
15209,Extremely Negative
15210,Extremely Positive
15211,Positive
15212,Negative
15213,Positive
15214,Positive
15215,Neutral
15216,Extremely Positive
15217,Neutral
15218,Negative
15219,Neutral
15220,Negative
15221,Positive
15222,Neutral
15223,Negative
15224,Negative
15225,Extremely Positive
15226,Extremely Positive
15227,Neutral
15228,Positive
15229,Positive
15230,Positive
15231,Negative
15232,Extremely Negative
15233,Positive
15234,Negative
15235,Extremely Negative
15236,Negative
15237,Negative
15238,Positive
15239,Positive
15240,Extremely Negative
15241,Negative
15242,Positive
15243,Neutral
15244,Neutral
15245,Extremely Negative
15246,Negative
15247,Positive
15248,Neutral
15249,Neutral
15250,Neutral
15251,Extremely Negative
15252,Extremely Positive
15253,Positive
15254,Positive
15255,Neutral
15256,Positive
15257,Neutral
15258,Neutral
15259,Positive
15260,Positive
15261,Negative
15262,Negative
15263,Extremely Positive
15264,Neutral
15265,Positive
15266,Negative
15267,Positive
15268,Neutral
15269,Negative
15270,Positive
15271,Positive
15272,Positive
15273,Extremely Negative
15274,Extremely Negative
15275,Neutral
15276,Extremely Positive
15277,Positive
15278,Negative
15279,Extremely Negative
15280,Extremely Positive
15281,Positive
15282,Positive
15283,Negative
15284,Extremely Positive
15285,Extremely Negative
15286,Positive
15287,Negative
15288,Extremely Negative
15289,Negative
15290,Extremely Negative
15291,Extremely Positive
15292,Negative
15293,Extremely Positive
15294,Negative
15295,Positive
15296,Positive
15297,Extremely Negative
15298,Negative
15299,Positive
15300,Positive
15301,Positive
15302,Neutral
15303,Extremely Negative
15304,Neutral
15305,Extremely Negative
15306,Extremely Positive
15307,Positive
15308,Neutral
15309,Negative
15310,Neutral
15311,Positive
15312,Positive
15313,Positive
15314,Neutral
15315,Neutral
15316,Extremely Positive
15317,Extremely Negative
15318,Positive
15319,Negative
15320,Negative
15321,Neutral
15322,Neutral
15323,Positive
15324,Extremely Positive
15325,Neutral
15326,Positive
15327,Positive
15328,Positive
15329,Negative
15330,Positive
15331,Negative
15332,Negative
15333,Negative
15334,Negative
15335,Negative
15336,Neutral
15337,Extremely Positive
15338,Negative
15339,Negative
15340,Negative
15341,Negative
15342,Extremely Negative
15343,Positive
15344,Positive
15345,Positive
15346,Extremely Positive
15347,Extremely Negative
15348,Extremely Positive
15349,Negative
15350,Extremely Positive
15351,Positive
15352,Extremely Positive
15353,Extremely Positive
15354,Negative
15355,Positive
15356,Positive
15357,Positive
15358,Negative
15359,Positive
15360,Extremely Positive
15361,Positive
15362,Extremely Negative
15363,Negative
15364,Neutral
15365,Negative
15366,Extremely Positive
15367,Negative
15368,Extremely Positive
15369,Negative
15370,Extremely Positive
15371,Positive
15372,Extremely Positive
15373,Positive
15374,Extremely Negative
15375,Neutral
15376,Negative
15377,Positive
15378,Negative
15379,Negative
15380,Neutral
15381,Extremely Positive
15382,Extremely Positive
15383,Neutral
15384,Negative
15385,Negative
15386,Extremely Positive
15387,Extremely Positive
15388,Positive
15389,Positive
15390,Extremely Negative
15391,Positive
15392,Negative
15393,Negative
15394,Positive
15395,Negative
15396,Neutral
15397,Neutral
15398,Positive
15399,Extremely Negative
15400,Negative
15401,Extremely Positive
15402,Extremely Positive
15403,Neutral
15404,Negative
15405,Positive
15406,Extremely Negative
15407,Positive
15408,Negative
15409,Positive
15410,Positive
15411,Extremely Positive
15412,Negative
15413,Extremely Positive
15414,Neutral
15415,Negative
15416,Extremely Negative
15417,Positive
15418,Extremely Positive
15419,Negative
15420,Negative
15421,Positive
15422,Positive
15423,Positive
15424,Extremely Negative
15425,Positive
15426,Positive
15427,Extremely Positive
15428,Extremely Negative
15429,Neutral
15430,Positive
15431,Extremely Positive
15432,Extremely Negative
15433,Positive
15434,Extremely Positive
15435,Positive
15436,Negative
15437,Positive
15438,Positive
15439,Negative
15440,Neutral
15441,Negative
15442,Positive
15443,Extremely Negative
15444,Extremely Negative
15445,Neutral
15446,Positive
15447,Extremely Positive
15448,Extremely Negative
15449,Positive
15450,Positive
15451,Extremely Positive
15452,Positive
15453,Extremely Positive
15454,Extremely Positive
15455,Extremely Positive
15456,Positive
15457,Negative
15458,Negative
15459,Neutral
15460,Extremely Positive
15461,Neutral
15462,Extremely Positive
15463,Extremely Positive
15464,Negative
15465,Extremely Negative
15466,Negative
15467,Positive
15468,Extremely Positive
15469,Positive
15470,Extremely Negative
15471,Positive
15472,Positive
15473,Neutral
15474,Positive
15475,Extremely Negative
15476,Neutral
15477,Positive
15478,Neutral
15479,Extremely Positive
15480,Negative
15481,Positive
15482,Positive
15483,Negative
15484,Negative
15485,Negative
15486,Extremely Positive
15487,Positive
15488,Extremely Negative
15489,Positive
15490,Extremely Positive
15491,Extremely Positive
15492,Extremely Positive
15493,Positive
15494,Negative
15495,Positive
15496,Positive
15497,Neutral
15498,Positive
15499,Positive
15500,Negative
15501,Negative
15502,Negative
15503,Extremely Positive
15504,Neutral
15505,Positive
15506,Positive
15507,Positive
15508,Neutral
15509,Neutral
15510,Neutral
15511,Extremely Positive
15512,Negative
15513,Neutral
15514,Extremely Negative
15515,Neutral
15516,Extremely Negative
15517,Neutral
15518,Neutral
15519,Neutral
15520,Extremely Negative
15521,Extremely Positive
15522,Extremely Negative
15523,Extremely Negative
15524,Negative
15525,Negative
15526,Extremely Positive
15527,Neutral
15528,Neutral
15529,Negative
15530,Extremely Negative
15531,Negative
15532,Negative
15533,Neutral
15534,Positive
15535,Negative
15536,Negative
15537,Extremely Positive
15538,Neutral
15539,Negative
15540,Extremely Positive
15541,Negative
15542,Extremely Positive
15543,Neutral
15544,Extremely Negative
15545,Extremely Negative
15546,Positive
15547,Extremely Positive
15548,Extremely Positive
15549,Positive
15550,Positive
15551,Positive
15552,Extremely Negative
15553,Negative
15554,Extremely Negative
15555,Neutral
15556,Positive
15557,Positive
15558,Neutral
15559,Extremely Negative
15560,Negative
15561,Negative
15562,Positive
15563,Negative
15564,Positive
15565,Positive
15566,Neutral
15567,Extremely Positive
15568,Extremely Negative
15569,Extremely Positive
15570,Negative
15571,Neutral
15572,Neutral
15573,Positive
15574,Neutral
15575,Positive
15576,Negative
15577,Extremely Positive
15578,Positive
15579,Positive
15580,Positive
15581,Negative
15582,Positive
15583,Extremely Negative
15584,Negative
15585,Positive
15586,Neutral
15587,Positive
15588,Positive
15589,Positive
15590,Neutral
15591,Neutral
15592,Neutral
15593,Extremely Positive
15594,Extremely Positive
15595,Negative
15596,Extremely Positive
15597,Positive
15598,Neutral
15599,Positive
15600,Positive
15601,Positive
15602,Positive
15603,Positive
15604,Negative
15605,Positive
15606,Negative
15607,Positive
15608,Negative
15609,Positive
15610,Negative
15611,Neutral
15612,Positive
15613,Extremely Negative
15614,Positive
15615,Neutral
15616,Neutral
15617,Neutral
15618,Positive
15619,Positive
15620,Positive
15621,Negative
15622,Positive
15623,Extremely Positive
15624,Neutral
15625,Extremely Negative
15626,Negative
15627,Positive
15628,Positive
15629,Negative
15630,Extremely Positive
15631,Neutral
15632,Positive
15633,Negative
15634,Extremely Negative
15635,Extremely Positive
15636,Extremely Negative
15637,Neutral
15638,Neutral
15639,Positive
15640,Extremely Negative
15641,Negative
15642,Negative
15643,Extremely Negative
15644,Negative
15645,Extremely Negative
15646,Neutral
15647,Negative
15648,Negative
15649,Positive
15650,Positive
15651,Extremely Negative
15652,Negative
15653,Extremely Negative
15654,Neutral
15655,Extremely Negative
15656,Positive
15657,Positive
15658,Extremely Negative
15659,Positive
15660,Positive
15661,Positive
15662,Neutral
15663,Extremely Positive
15664,Negative
15665,Positive
15666,Neutral
15667,Extremely Negative
15668,Extremely Positive
15669,Negative
15670,Extremely Negative
15671,Positive
15672,Negative
15673,Positive
15674,Negative
15675,Negative
15676,Extremely Negative
15677,Negative
15678,Positive
15679,Extremely Negative
15680,Positive
15681,Neutral
15682,Positive
15683,Neutral
15684,Positive
15685,Extremely Negative
15686,Positive
15687,Positive
15688,Positive
15689,Neutral
15690,Extremely Negative
15691,Negative
15692,Negative
15693,Extremely Negative
15694,Extremely Positive
15695,Extremely Positive
15696,Negative
15697,Negative
15698,Extremely Negative
15699,Positive
15700,Negative
15701,Neutral
15702,Positive
15703,Positive
15704,Extremely Negative
15705,Extremely Negative
15706,Positive
15707,Extremely Positive
15708,Negative
15709,Extremely Negative
15710,Positive
15711,Negative
15712,Neutral
15713,Extremely Negative
15714,Positive
15715,Positive
15716,Extremely Positive
15717,Extremely Negative
15718,Positive
15719,Extremely Positive
15720,Positive
15721,Extremely Negative
15722,Negative
15723,Positive
15724,Positive
15725,Negative
15726,Negative
15727,Neutral
15728,Positive
15729,Extremely Negative
15730,Positive
15731,Positive
15732,Negative
15733,Positive
15734,Negative
15735,Extremely Positive
15736,Positive
15737,Positive
15738,Positive
15739,Positive
15740,Positive
15741,Negative
15742,Negative
15743,Extremely Positive
15744,Neutral
15745,Negative
15746,Positive
15747,Positive
15748,Neutral
15749,Negative
15750,Neutral
15751,Negative
15752,Neutral
15753,Negative
15754,Neutral
15755,Negative
15756,Extremely Negative
15757,Positive
15758,Neutral
15759,Negative
15760,Extremely Negative
15761,Positive
15762,Extremely Negative
15763,Positive
15764,Neutral
15765,Positive
15766,Positive
15767,Neutral
15768,Negative
15769,Positive
15770,Extremely Positive
15771,Neutral
15772,Neutral
15773,Extremely Negative
15774,Positive
15775,Positive
15776,Positive
15777,Extremely Negative
15778,Positive
15779,Negative
15780,Extremely Negative
15781,Extremely Positive
15782,Positive
15783,Negative
15784,Neutral
15785,Negative
15786,Extremely Negative
15787,Positive
15788,Positive
15789,Negative
15790,Extremely Positive
15791,Positive
15792,Positive
15793,Neutral
15794,Extremely Negative
15795,Negative
15796,Extremely Negative
15797,Negative
15798,Extremely Negative
15799,Extremely Negative
15800,Extremely Negative
15801,Extremely Positive
15802,Neutral
15803,Positive
15804,Negative
15805,Negative
15806,Positive
15807,Negative
15808,Positive
15809,Negative
15810,Negative
15811,Extremely Negative
15812,Extremely Negative
15813,Extremely Positive
15814,Positive
15815,Negative
15816,Positive
15817,Positive
15818,Negative
15819,Neutral
15820,Positive
15821,Extremely Positive
15822,Positive
15823,Positive
15824,Negative
15825,Extremely Negative
15826,Neutral
15827,Neutral
15828,Positive
15829,Positive
15830,Positive
15831,Positive
15832,Extremely Positive
15833,Extremely Negative
15834,Neutral
15835,Positive
15836,Extremely Negative
15837,Extremely Positive
15838,Extremely Positive
15839,Neutral
15840,Negative
15841,Neutral
15842,Positive
15843,Positive
15844,Positive
15845,Negative
15846,Positive
15847,Negative
15848,Extremely Negative
15849,Neutral
15850,Negative
15851,Extremely Positive
15852,Neutral
15853,Extremely Positive
15854,Positive
15855,Neutral
15856,Negative
15857,Positive
15858,Positive
15859,Negative
15860,Extremely Negative
15861,Negative
15862,Positive
15863,Extremely Negative
15864,Positive
15865,Extremely Positive
15866,Neutral
15867,Positive
15868,Negative
15869,Positive
15870,Neutral
15871,Positive
15872,Extremely Positive
15873,Neutral
15874,Neutral
15875,Positive
15876,Positive
15877,Negative
15878,Positive
15879,Positive
15880,Negative
15881,Extremely Positive
15882,Positive
15883,Neutral
15884,Neutral
15885,Neutral
15886,Positive
15887,Neutral
15888,Extremely Positive
15889,Extremely Positive
15890,Positive
15891,Negative
15892,Negative
15893,Extremely Positive
15894,Positive
15895,Neutral
15896,Extremely Positive
15897,Neutral
15898,Negative
15899,Negative
15900,Negative
15901,Negative
15902,Positive
15903,Negative
15904,Extremely Positive
15905,Positive
15906,Extremely Negative
15907,Extremely Negative
15908,Extremely Negative
15909,Neutral
15910,Extremely Positive
15911,Negative
15912,Extremely Negative
15913,Negative
15914,Neutral
15915,Extremely Positive
15916,Negative
15917,Positive
15918,Neutral
15919,Negative
15920,Negative
15921,Negative
15922,Extremely Positive
15923,Positive
15924,Extremely Negative
15925,Negative
15926,Extremely Positive
15927,Neutral
15928,Extremely Positive
15929,Extremely Positive
15930,Neutral
15931,Negative
15932,Extremely Positive
15933,Positive
15934,Negative
15935,Neutral
15936,Positive
15937,Positive
15938,Negative
15939,Neutral
15940,Extremely Negative
15941,Neutral
15942,Extremely Positive
15943,Neutral
15944,Extremely Positive
15945,Positive
15946,Neutral
15947,Positive
15948,Extremely Positive
15949,Extremely Positive
15950,Neutral
15951,Positive
15952,Positive
15953,Neutral
15954,Extremely Positive
15955,Negative
15956,Neutral
15957,Negative
15958,Positive
15959,Extremely Positive
15960,Negative
15961,Neutral
15962,Positive
15963,Extremely Positive
15964,Extremely Negative
15965,Neutral
15966,Negative
15967,Neutral
15968,Neutral
15969,Positive
15970,Negative
15971,Positive
15972,Positive
15973,Negative
15974,Extremely Negative
15975,Negative
15976,Extremely Negative
15977,Positive
15978,Extremely Negative
15979,Neutral
15980,Positive
15981,Negative
15982,Positive
15983,Negative
15984,Positive
15985,Positive
15986,Neutral
15987,Extremely Negative
15988,Extremely Negative
15989,Positive
15990,Neutral
15991,Neutral
15992,Extremely Negative
15993,Positive
15994,Negative
15995,Negative
15996,Neutral
15997,Extremely Positive
15998,Negative
15999,Negative
16000,Negative
16001,Neutral
16002,Neutral
16003,Positive
16004,Neutral
16005,Positive
16006,Neutral
16007,Extremely Negative
16008,Neutral
16009,Extremely Negative
16010,Positive
16011,Extremely Negative
16012,Extremely Positive
16013,Negative
16014,Positive
16015,Extremely Positive
16016,Positive
16017,Positive
16018,Neutral
16019,Neutral
16020,Negative
16021,Extremely Positive
16022,Extremely Positive
16023,Negative
16024,Neutral
16025,Positive
16026,Extremely Positive
16027,Negative
16028,Negative
16029,Extremely Negative
16030,Extremely Negative
16031,Extremely Negative
16032,Positive
16033,Negative
16034,Positive
16035,Negative
16036,Extremely Positive
16037,Positive
16038,Extremely Negative
16039,Neutral
16040,Positive
16041,Neutral
16042,Neutral
16043,Negative
16044,Negative
16045,Positive
16046,Negative
16047,Positive
16048,Extremely Negative
16049,Positive
16050,Negative
16051,Positive
16052,Extremely Positive
16053,Neutral
16054,Extremely Positive
16055,Extremely Negative
16056,Neutral
16057,Extremely Positive
16058,Positive
16059,Negative
16060,Positive
16061,Neutral
16062,Negative
16063,Positive
16064,Positive
16065,Extremely Positive
16066,Extremely Negative
16067,Negative
16068,Extremely Positive
16069,Positive
16070,Negative
16071,Extremely Positive
16072,Negative
16073,Positive
16074,Positive
16075,Positive
16076,Extremely Positive
16077,Positive
16078,Extremely Negative
16079,Neutral
16080,Extremely Negative
16081,Positive
16082,Negative
16083,Neutral
16084,Neutral
16085,Positive
16086,Positive
16087,Neutral
16088,Extremely Positive
16089,Extremely Positive
16090,Extremely Negative
16091,Negative
16092,Positive
16093,Negative
16094,Positive
16095,Positive
16096,Positive
16097,Negative
16098,Extremely Positive
16099,Negative
16100,Negative
16101,Neutral
16102,Extremely Negative
16103,Positive
16104,Negative
16105,Neutral
16106,Extremely Positive
16107,Neutral
16108,Extremely Positive
16109,Positive
16110,Positive
16111,Extremely Positive
16112,Positive
16113,Neutral
16114,Positive
16115,Negative
16116,Neutral
16117,Extremely Negative
16118,Extremely Positive
16119,Negative
16120,Neutral
16121,Neutral
16122,Negative
16123,Positive
16124,Extremely Positive
16125,Negative
16126,Positive
16127,Neutral
16128,Extremely Negative
16129,Extremely Positive
16130,Extremely Negative
16131,Neutral
16132,Positive
16133,Negative
16134,Extremely Positive
16135,Extremely Negative
16136,Negative
16137,Neutral
16138,Positive
16139,Neutral
16140,Neutral
16141,Positive
16142,Negative
16143,Neutral
16144,Extremely Positive
16145,Extremely Positive
16146,Negative
16147,Negative
16148,Extremely Positive
16149,Negative
16150,Positive
16151,Extremely Positive
16152,Negative
16153,Extremely Negative
16154,Extremely Positive
16155,Extremely Positive
16156,Neutral
16157,Negative
16158,Positive
16159,Negative
16160,Extremely Positive
16161,Extremely Positive
16162,Neutral
16163,Neutral
16164,Negative
16165,Extremely Positive
16166,Extremely Negative
16167,Extremely Positive
16168,Positive
16169,Positive
16170,Extremely Positive
16171,Neutral
16172,Negative
16173,Neutral
16174,Negative
16175,Extremely Negative
16176,Positive
16177,Positive
16178,Negative
16179,Extremely Positive
16180,Positive
16181,Negative
16182,Neutral
16183,Positive
16184,Extremely Negative
16185,Positive
16186,Positive
16187,Negative
16188,Extremely Positive
16189,Positive
16190,Extremely Positive
16191,Neutral
16192,Extremely Positive
16193,Extremely Positive
16194,Positive
16195,Neutral
16196,Neutral
16197,Negative
16198,Positive
16199,Neutral
16200,Extremely Positive
16201,Extremely Negative
16202,Neutral
16203,Neutral
16204,Negative
16205,Extremely Negative
16206,Extremely Negative
16207,Neutral
16208,Extremely Negative
16209,Extremely Negative
16210,Extremely Negative
16211,Extremely Positive
16212,Negative
16213,Extremely Negative
16214,Neutral
16215,Negative
16216,Positive
16217,Extremely Positive
16218,Positive
16219,Negative
16220,Extremely Positive
16221,Negative
16222,Neutral
16223,Positive
16224,Extremely Positive
16225,Positive
16226,Extremely Positive
16227,Extremely Positive
16228,Positive
16229,Neutral
16230,Positive
16231,Extremely Positive
16232,Negative
16233,Positive
16234,Neutral
16235,Positive
16236,Negative
16237,Extremely Positive
16238,Negative
16239,Positive
16240,Extremely Positive
16241,Negative
16242,Extremely Negative
16243,Positive
16244,Extremely Negative
16245,Extremely Positive
16246,Extremely Positive
16247,Extremely Negative
16248,Negative
16249,Positive
16250,Negative
16251,Positive
16252,Negative
16253,Neutral
16254,Negative
16255,Negative
16256,Neutral
16257,Negative
16258,Positive
16259,Extremely Positive
16260,Extremely Positive
16261,Extremely Positive
16262,Negative
16263,Neutral
16264,Extremely Negative
16265,Neutral
16266,Extremely Positive
16267,Negative
16268,Negative
16269,Extremely Positive
16270,Neutral
16271,Extremely Negative
16272,Positive
16273,Extremely Negative
16274,Neutral
16275,Positive
16276,Extremely Negative
16277,Neutral
16278,Neutral
16279,Neutral
16280,Negative
16281,Extremely Positive
16282,Positive
16283,Positive
16284,Neutral
16285,Positive
16286,Negative
16287,Negative
16288,Extremely Negative
16289,Neutral
16290,Extremely Positive
16291,Extremely Positive
16292,Negative
16293,Neutral
